BA_Entry,BA_Notes,BA_Proof,CampNote,Children,Count,DataEntry,DataProof,DeathP,DemogNote,DemographicsList,DurMax,DurMid,DurMin,DurPrec,Elderly,EnclNote,EnclType,EncyChap,EncyPP,EncyStruc,EncyTitle,EncyVol,EndCert,EndEarly,EndLate,EndMidYear,EndMid_ISO,EndMid_parsed,EndNote,EndPrec,EndQuote,EndType,EpiCert,EpiDysente,EpiNone,EpiOther,EpiTubercu,EpiTyphoi,EpiTyphus,EpiUnspeci,EpidemNote,Epidemic,ForcMovIn,ForcMovOut,GPopCert,GPopMax,GPopOther,GType,GerOcCert,GerOcEarly,GerOcLate,GerOcMidYear,GerOcMid_ISO,GerOcMid_parsed,GerOcNote,GerOcPrec,GerOcQuote,HPBelowG,HPNew,HPNote,HPReuse,HoldPNote,HoldPNum,HoldPStruc,HoldPStruc_ag_ind_mil_building_s,HoldPStruc_ag_mil_building,HoldPStruc_barrack,HoldPStruc_castle,HoldPStruc_district,HoldPStruc_factory_building,HoldPStruc_field_outdoors,HoldPStruc_house_s,HoldPStruc_hut_shed_or_tent,HoldPStruc_jail_prison_or_cell,HoldPStruc_jewish_community_building_s,HoldPStruc_market_square,HoldPStruc_neighborhood,HoldPStruc_other,HoldPStruc_other_building,HoldPStruc_private_residence,HoldPStruc_public_building,HoldPStruc_public_building_s,HoldPStruc_street_s,HoldPStruc_uncertain,HoldPStruc_underground,HoldPStruc_unknown,HoldPStruc_unspecified,HoldPStruc_whole_settlement,Incomers,InmateNote,InmateType,Judenrat,LBldNew,LBldReuse,LExName,LExNote,LabBelowG,LabIndoors,LabOutdoors,LabPlNote,Labor,LaborNote,LaborType,Lat_Y,LbArmament,LbBuildMat,LbCert,LbCivicDef,LbCleaning,LbCollDead,LbConstruc,LbFarm,LbManufact,LbNone,LbOilCoal,LbOther,LbTransMat,LbUnspecif,Link_TMB,LocNotes,Long_X,MM,Men,MoveNote,Nation,OldID,OtherOcc,OtherSys,Outgoers,PC_Entry,PC_Notes,PC_Proof,PMaxCert,PMaxNote,PMaxPop,Place,Place_clean,PopJ,PopJCert,PopJOc,PopJOcCert,PopJYear,PopNote,Refugee,RegionAbbr,RemoveLast,RestrNote,RestrQuote,RestrTime,RestrType,RestrType_bodies_marked,RestrType_bodily_harm,RestrType_cultural,RestrType_dispossession,RestrType_economic_activity,RestrType_homes_marked,RestrType_imprisonment,RestrType_jewish_police,RestrType_labor,RestrType_leaving_holding_place,RestrType_leaving_settlement,RestrType_movement_within_settlement,RestrType_murder,RestrType_other,RestrType_registration,RestrType_residential_separation,RestrType_sexual_violence,RestrType_uncertain,RestrType_unknown,RestrType_unspecified,SiteAlias,SiteID,SiteLoc,SiteName,SiteNmEncy,SiteType,StartCert,StartEarly,StartLate,StartMidYear,StartMid_ISO,StartMid_parsed,StartNote,StartPrec,StartQuote,StartType,Women,WorkProx,Youth,dropdown_EncyStruc,dropdown_SiteType,mentioned_in_transcripts,transcript_mention_count
AW,,JH,,,,,,unknown,,,285,270,255,30,,,existing building(s);guard(s),,1515,Zhytomyr Region,Ghettos in German-occupied Eastern Europe,2,,1/5/42,5/31/42,2042,1942-05-16,5/16/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,yes,unknown,,"223 victims from the ghetto were shot in May 1942, but an unknown number was sent to another labor camp",none given,,7/16/41,7/16/41,2041,1941-07-16,7/16/41,,0,"German armed forces occupied the town on July 16, 1941",,,,,,1,ag./ind./mil. building(s),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,unknown,,,,,,,,,unspecified,,,50.016666,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,29.016666,2,,,,1086,,,,ED,ED: EnclType: added existing buildings (stables),NM/ED,,,,,,658,certain,,,1939,"ED: some Jewish men were drafted or volunteered for military ser vice in the Red Army, and a small number of Jews managed to evacuate to the eastern regions of the country",unknown,ZYT,,"chose longer rather than uncertain for RestrTime because the entry notes ""in the summer and fall of 1941"" (ProofNM: Added labor to RestrType. Also added other- Ukrainian inhabitants forbidden to associate with Jews. Changed restrtype to uncertain following  conventions)","In the summer and fall of 1941, the Germans introduced a series of anti-Jewish measures….",longer,bodies marked;bodily harm;dispossession;economic activity;labor;leaving settlement;murder;other;residential separation,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2867,,Andrushevka,,Ghetto,,8/19/41,8/19/41,2041,1941-08-19,8/19/41,,,,,,,,Zhytomyr Region,Ghetto,FALSE,0
NM/ AW,"Labor- cleaning refers to girls and women who had to scrub floors in German offices (NM) [Proof JH: Labor: other = ""Jewish youths and men were sent away to help regulate the flow of water in the river near Kety""]; note that the Judenrat was appointed and forced labor required long before a ghetto was established (AW)",JH,,,,,,unknown,,,304,290,275,29,,"EnclType: defines ghetto as in ""neglected neighborhood on the eastern edge of the town."" Notes that ghetto was an open ghetto (never enclosed), though that people needed a pass to leave (NM).",never enclosed,,139-140,Eastern Upper Silesia Region,Ghettos in German-occupied Eastern Europe,2,,2/7/42,2/7/42,2042,1942-02-07,2/7/42,,,,,certain,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Epidemic- none because mentions that only 8 people died between start of war and July 1943 and there is no mention of epidemic (NM);,none,unknown,yes,approximate,430,,camp;Jewish district;open,,9/3/39,9/3/39,2039,1939-09-03,9/3/39,,0,"On the occupation of the town on September 3, 1939, German soldiers and some local Poles broke into and robbed Jewish shops and apartments",,,,,"HoldPStruc as houses and streets because notes that Jews were put into empty houses on 3 streets. Did not count the courtyard of the Czechowicha factory as considered this assembly, and marked the labor camp as unspecified. (NM); HoldPNum: ghetto, labor camp post-liquidation. (NM)",2,house(s);street(s);unspecified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,yes,,,,,,,,,cleaning;other;unspecified,,,49.85,FALSE,FALSE,certain,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,19.35,0,,,,276,,,,NM,"DeathP: unknown, though the entry notes that there were only 8 deaths in Andrychow from the start of the war-July 1943. (NM); GType: The ghetto itself is not described as a labor camp, though a labor camp was set up after liquidation. (NM) ED:  GType: added camp",ED,,,,,,409,certain,,,1939,"PopJOc:  didn't list the population in October, 1940, since a year is too long after to be considered ""soon after"" Geroc. Marked the 1939 population in PopJ and not PopJOc per discourse discussion and because people fled immediately after GerOcc (NM) GPopMax: calculated maximum ghetto population because entry notes that the Jewish population in October, 1940 was 490, but that 60 men were transferred to a work camp (pre-ghetto). Entry notes that there were only 8 deaths total in Andrychow so this appears to be a close approximation for GPopMax (NM)",unknown,EUS,,"RestrType: considerd de-facto refusal of Polish shopkeepers to sell food to Jews as economic activity. Counted the fact that Jews could only leave ghetto with a pass as leaving holding place, though this is not a total restriction. Residential separation= forced movement into empty houses and neglected neighborhood in establishing ghetto. Did not include bodily harm because this refers to labor done away from the town. (NM)","On the occupation of the town on September 3, 1939, German soldiers and some local Poles broke into and robbed Jewish shops and apartments. After a few weeks, Jewish enterprises, factories, and stores were confiscated and turned over to local ethnic German “trustees.”",immediately,cultural;dispossession;economic activity;imprisonment;Jewish police;labor;leaving holding place;residential separation,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2069,,Andrychów,,Ghetto,,1/9/41,9/30/41,2041,1941-09-15,9/15/41,,,,,,,,Eastern Upper Silesia Region,Ghetto,FALSE,0
ED,"EMD: Judenrat: chose yes because entry mentions appointing a ""village elder"" [Proof JH: I changed this to uncertain as it is mentioned along with creating a Ukranian auxiliary police, which would indicate that the village elder is actually a Ukranian adminstrative function.]; Labor: clearning snow for construction; also cleaned up grounds of an alcohol distillery. [Proof JH: added ""unspecified"".] MM: counted one MM as 20 were arrested, ""some"" escaped, but the rest were shot, so assuming it is more than 10. Forced_move_out: sent to Slavuta ghetto after liquidation. [Proof JH: changed refugee and epidemic to unknown from no, as there was no mention of them.]",JH,,,,,,uncertain,,,182,137,92,90,,,unknown,,1322-1323,Volhynia and Podolia Region,Ghettos in German-occupied Eastern Europe,2,,2/3/42,2/3/42,2042,1942-02-03,2/3/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,yes,unknown,,,open,,7/7/41,7/7/41,2041,1941-07-07,7/7/41,,0,"Units of the German army occupied Annopol’ on July 7, 1941",,,,,,1,street(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,uncertain,,,,,,,,,cleaning;construction;unspecified,,,50.45,FALSE,FALSE,certain,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,26.9,4,,,,733,,,,DG,"DG: DeathP is uncertain because Jews were murdered for fleeing the ghetto, having infectious diseases, and alleged laziness. I don't feel comfortable marking it as the death penalty, but I don't feel comfortable ignoring it. ED: changed RestrQuote to make it specific to the ghetto, rather than Ukraine overall; RestrType: added residential separation, as Jews were brought into the ghetto and Jews of Annopol were resettled there; changed RestrTime from uncertain to longer; EnclType: changed from never enclosed to unknown;;",ED,,,,,,1278,certain,800,,1926,"ED: In the 1920s and 1930s, the number of Jews in the village decreased significantly, due to the effects of the Holodomor famine of 1932– 1933 and the resettlement of Jews to other regions.",unknown,VPD,,DG: Marked as cultural because the rabbi was murdered in a killing aktion. ED: I have not marked this in other incidences and so deselected.,"In the summer and fall of 1941, there were at least two anti-Jewish Aktions in the village",longer,bodies marked;bodily harm;imprisonment;labor;leaving settlement;murder;residential separation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2734,,Annopol’,,Ghetto,,1/9/41,11/30/41,2041,1941-10-16,10/16/41,,,,,,,,Volhynia and Podolia Region,Ghetto,FALSE,0
ED,"ED: two ghettos established; one, A for ""useful Jews"" and B for ""non-useful Jews. Did not chose the liquidation of ghetto B as end-quote. Refugees: of those coming in, 500 were allowed to stay and the rest of the 1,000 had to ""continue their painful odyssey."" MM: added Jews from Horodec [Proof JH: Jews brought from Horodec count for ForcedMove_in, but they should actually not count for another MM as they were killed during liquidation, see quote from the Horodec entry: ""The day before the Aktion, about 15 skilled workers were brought on foot to the Antopol ghetto, where they remained until its liquidation on October 15, 1942.""]",JH,,,,,,unknown,,,198,194,190,8,,,gate;guard(s),,1323-1325,Volhynia and Podolia Region,Ghettos in German-occupied Eastern Europe,2,,10/16/42,10/16/42,2042,1942-10-16,10/16/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,yes,approximate,2500,,enclosed;open,,6/24/41,6/24/41,2041,1941-06-24,6/24/41,,0,"German military forces occupied Antopol on June 24, 1941.",,,,,"DG: The ghetto was divided in to Ghetto A and Ghetto B, dividing skilled and unskilled labor.",3,house(s);street(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,cleaning;construction;farm labor;unspecified,,,52.2,FALSE,FALSE,certain,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,24.783333,4,,,,734,,,,DG,"ED: HoldPNum: changed from 2 to 3 as per rule (original ghetto, then ghetto a and b)",ED,,,,,,3000,approximate,,,1939,"ED: German military forces occupied Antopol on June 24, 1941, only two days after their invasion of the Soviet Union, giving local Jews almost no chance to fl ee",yes,VPD,,DG: Other is the hanging of posters with antisemitic slogans aroud the marketplace. ED: other: contacts with non-Jews,"A few weeks after their arrival in Antopol, the Germans appointed an ethnic German (Volksdeutscher), a former postman named Chrominski, as head of the Rayon. They instructed him to organize a local police force. According to survivor accounts, he had not been hostile toward the Jews before the war, but now he became an enthusiastic antisemite, and his police mostly followed suit.",soon,bodies marked;bodily harm;cultural;dispossession;economic activity;imprisonment;Jewish police;labor;movement within settlement;murder;other;residential separation,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2735,,Antopol,,Ghetto,,1/4/42,9/4/42,2042,1942-05-04,5/4/42,,,,,,,,Volhynia and Podolia Region,Ghetto,FALSE,0
JH,"MM: I did not count the ""group"" of Jews killed in the sand pits. Ghetto start: I counted the first imprisonment, not the later ""improvised ghetto"". Transport Out: I counted none, because they were only taken to places nearby. [Proof AW: Refugees: added because ""numerous refugees arrived in Anykščiai from Lithuanian territories to the west""] MM: I count three: ""killing dozens of Jews"", July 28, and August 29 [Proof JH: Proof JH: labor: other = digging own mass graves]",AW&JH,,,,,,,,,53,50,47,6,,,unknown,,1040-1041,Lithuania Region,Ghettos in German-occupied Eastern Europe,2,,8/29/41,8/29/41,2041,1941-08-29,8/29/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,unknown,certain,1500,,camp;other,,6/26/41,6/26/41,2041,1941-06-26,6/26/41,,0,"German forces of Army Group North captured the town on June 26, 1941",,,,,"HC: first, Jews were forced to abandon their homes and move into the Bet Midrash and the surrounding coutyard (not called a ghetto). The local Jews were then sent to an improvised open-air camp in the forest for a couple of weeks (unsure if technically a ghetto or not). The Jews were brought back to town (many of the men were then killed) and the women and children were ""imprisoned"" in an improvised and overcrowded ghetto in the town (no specifications as to what the ghetto looked like).",3,field/outdoors;Jewish community building(s);unspecified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,unknown,,,,,,,,,farm labor;other;unspecified,,,55.533333,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,25.1,3,,,,442,,,,HC,HC: GType: other is improvised ghetto. Proof MK: Gtype: added camp for the open-air camp.,MK/ED,,,,,,2000,approximate,,,1940,"ED: In the fi rst days following the German invasion, numerous refugees arrived in Anykščiai from Lithuanian territories to the west",yes,LTH,,,"On the first day of the German invasion (June 22, 1941), a young Jewish girl was raped near Anykščiai and murdered by local peasants.",immediately,bodily harm;dispossession;homes marked;imprisonment;labor;murder;residential separation;sexual violence,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,2527,,Anykščiai,,Ghetto,,7/7/41,7/13/41,2041,1941-10-07,10/7/41,,,,,,,,Lithuania Region,Ghetto,FALSE,0
JH,,AW&JH,,,,,,uncertain,,,31,31,31,0,,,guard(s),,1041-1042,Lithuania Region,Ghettos in German-occupied Eastern Europe,2,,8/30/41,8/30/41,2041,1941-08-30,8/30/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,unknown,certain,662,"German records indicate that in total, 662 people were shot: 207 men, 260 women, and 195 children.",none given,,6/23/41,6/23/41,2041,1941-06-23,6/23/41,,0,"German armed forces occupied the town as early as June 23, 1941.",,,,,Proof MK: HoldPStruc added Jewish community building(s) for the synagogue where Jews were held for about a week or more before being murdered. Unspecified is for the ghetto. Changed HoldPNum from 1 to 2.,2,unspecified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,unknown,,,,,,,,,unspecified,,,55.261488,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,23.477702,2,,,,443,,,,HC,"Proof MK: changed from unknown to uncertain as two Jews were killed when attempting to escape a mass killing. ED: RestrType: assume ""other"" refers to contact with non_Jews HoldPStruc: deselected unspecified, deleted Jewish building, as it is not clear that the synagogue held its prisoners for any overnight",MK/ED,,,,,,456,certain,,,1923,HC: emigration during the 1930s caused a slight decrease in the Jewish population,unknown,LTH,,Proof MK: added a RestrQuote from blank and changed RestrTime from immediately to soon. RestrType: added imprisonment for arrests and other for Jews not being permitted to have contact to locals. Deleted economic activity as it is not described explicitly that Jews were prohibited from trading with non-Jews.,"Immediately after the town’s occupation, Lithuanian nationalists set up a local administration and a police force, which soon introduced a series of anti-Jewish measures.",soon,bodily harm;dispossession;economic activity;imprisonment;labor;leaving holding place;murder;other;residential separation,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2528,,Ariogala,,Ghetto,,7/30/41,7/30/41,2041,1941-07-30,7/30/41,,,,,,,,Lithuania Region,Ghetto,FALSE,0
CS/ AW,,JH,,,,,,unknown,,,39,39,39,0,,Proof MK: changed from unknown to guards (cf. the postwar testimony.,guard(s),,1762-1763,Eastern Ukraine and Crimea Region,Ghettos in German-occupied Eastern Europe,2,,2/15/42,2/15/42,2042,1942-02-15,2/15/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,unknown,certain,1224,,none given,,10/31/41,10/31/41,2041,1941-10-31,10/31/41,,0,"Troops of the German 17th Army occupied the city on October 31, 1941, more than four months after the German invasion of the Soviet Union.",,,,,"DG: For HoldPStruc, The Jews were relocated into cellars of the city's administrative headquarters for over a month prior to their murder. Marked as both other and public building(s). According to post-war testimony, they were then held in a large building during the final round-up of the Jews to be murdered. Proof MK: HoldPStruc: I understand the large building as being the same as the HQ's cellar. Deleted unspecified and other and changed HoldPNum from 2 to 1.",1,public building(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,unknown,,,,,,,,,unspecified,,,48.583333,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,38,1,,,,259,,,,DG,Proof MK: GType: the term ghetto is never mentioned.,MK,,,,,,5299,certain,1765,,1939,DG: GPopMax comes from the total killed upon the ghetto's liqudation. Proof MK: PopJOc: changed from blank to 1765-- entry says approximately one quarter of the prewar Jewish population remained under German occupation. Took one third of 5299 and changed PopJOcCert to approximate.,unknown,EUC,,,"On November 18, 1941, the Ortskommandantur ordered all Jews to be registered…",soon,bodies marked;labor;murder;registration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,3072,,Artemovsk,,Ghetto,,7/1/42,7/1/42,2042,1942-07-01,7/1/42,,,,,,,,Eastern Ukraine and Crimea Region,Ghetto,FALSE,0
DG,"Proof NM: Changed MM from 5 to 4 because 2 events on 1 day count as 1MM. At least 4 happened, possibly 5. Took out farm and construction labor-- this happened at the labor camp. Added manufacturing and other-- skilled mechanics and locksmiths working for Wehrmacht;DG: MM:The number of mass murders is uncertain. It is unknown whether some of the larger incidents were broken up into smaller acts.",AK/NM,,,,,,unknown,,,444,444,444,0,,"""They were surrounded by a wire fence, topped in some places by barbed wire."" Only one gate.",barbed wire;existing building(s);gate;guard(s),,864-866,Białystok Region,Ghettos in German-occupied Eastern Europe,2,,2/11/42,2/11/42,2042,1942-02-11,2/11/42,,,,,certain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Purpura is referenced specifically, as well as ""other fever epidemics."" Proof NM: Entry notes Purpura is associated with typhus",other named disease(s);unspecified epidemic,yes,yes,approximate,2000,,closed,,6/22/41,6/22/41,2041,1941-06-22,6/22/41,,0,"On June 22, 1941, the first day of the German invasion of the USSR, the Germans reoccupied Augustów.",,,,,,2,Jewish community building(s);street(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,unknown,,,,,,,,,building materials;manufacturing;other,,,53.843444,FALSE,TRUE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,22.979602,4,,,,2,,,,JH,"ED: HoldPStruct: it's unclear whether the synagogue was a holding place in the sense that people were held there overnight; I have left it as such.  JH: Gtype: described as closed ghetto in regional introduction essay, p. 859.",NM/ED,,,,,,,unknown,,,,"""In September 1940, 2,906 Jews lived in the Avgustov raion."" Unfortunately this data is all there is for Jewish population before German occupation, and it is unclear how many Jews lived in Augustów itself. But the number of victims is described in relative terms for ""the summer of 1941, a period in which one third to one half of the Jewish community perished."" For GPopMax: ""The executions and consolidations make it difficult to ascertain the Augustów ghetto population. Most survivors claim 2,000 Jews resided there.""",yes,BST,,"The Germans established an auxiliary police force upon occupation, but the first restriction in respect to Jews is the one quoted above. (ProofNM: agree with this and therefore changed restrtime from ""other"" to immediately to account for quote) Movement restrictions are somewhat uncertain, but ghetto inhabitants were most likely forbidden to leave the ghetto except for labor detals, as indicated by the guards and food smuggling into the ghetto, but the entry does not specify this clearly.","On June 22, 1941, the first day of the German invasion of the USSR, the Germans reoccupied Augustów. … On June 24, 1941, a Waffen-SS commander arrested 70 workers and guests of an Augustów retreat center and executed about 30 of the captives— 15 Jews and 15 Russians.",immediately,bodily harm;dispossession;imprisonment;labor;murder;registration;residential separation,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2430,,Augustów,,Ghetto,,8/15/41,8/15/41,2041,1941-08-15,8/15/41,,,,,,,,Białystok Region,Ghetto,FALSE,0
,,,,,,,,,,,,,,,,,,,,France/Vichy,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,42.790667,,,,,,,,,,,,,,,,,1.339361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4054,,Aulus-les-Bains,,Ghetto,,,,,,,,,,,,,,France/Vichy,Ghetto,FALSE,0
JH,Judenrat ordered in the district but unclear if carried out.,AW&JH,,,,,,unknown,,,16,11,6,10,,,unknown,,1042-1043,Lithuania Region,Ghettos in German-occupied Eastern Europe,2,,8/21/41,8/31/41,2041,1941-08-26,8/26/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,unknown,unknown,,"On August 11, the chief of the Babtai Rural Police reported that there were 93 Jews residing in the town.  A few days later, on secret instructions from V. Reivytis, 34 adult Jews were rounded up and incarcerated in the synagogues of Babtai. A number of male Jews from the nearby town of Vandžiogala, who had been arrested by Lithuanian activists while praying, were also brought to Babtai on carts and imprisoned in the synagogues. 
Apart from the above-mentioned order for the establishment of ghettos, the available sources do not otherwise refer to the imprisonment of the Jews in the Babtai synagogues as a ghetto; and it appears that not all of the Babtai Jews were confined together there. The initial aim of the arrests may have been rather that of hostage taking, as by August 25 the Jews had paid 9,000 rubles in response to a demand for “contributions.",none given,,6/24/41,6/24/41,2041,1941-06-24,6/24/41,,0,"Advance units of German Army Group North occupied Babtai on June 24– 25, 1941.",,,,,"HC: it is uncertain if the synagogues were defined as a ghetto or not, according to the entry. The entire population was not held there, but there is no other mention of a holding place or ghetto.",1,Jewish community building(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,uncertain,,,,,,,,,unspecified,,,55.08813,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,23.796725,1,,,,444,,,,HC,ED: GPopCer: changed from uncertain to unknown; RestrType: added other (contact with non-Jews);,MK/ED,,,,,,153,certain,,,1923,HC: emigration during the 1920s and 1930s caused a decline in the number of Jews by June 1941. Proof MK: PopJYear: changed from 1920 to 1923.,unknown,LTH,,Proof MK: RestrType: added residential separation as Jews were resettled into the ghetto.,"During the first days of the occupation, a number of Russian citizens accused of being active communists or communist sympathizers were arrested, and several of them were shot. On July 17, 1941, a further Aktion took place. A detachment of Einsatzkommando 3 arrested and shot eight people, including six Jews, whom they also accused of being communist activists. 
Largely on their own initiative, the new Lithuanian authorities introduced a series of anti-Jewish measures. Jews were marked with the Star of David, were impressed into different forms of forced labor, and were subjected to robbery, assault, and humiliation by the local Lithuanian partisans. Jews were also forbidden to appear in public spaces, or to have any relations with non-Jewish Lithuanians. On August 7, 1941, the head of the Kaunas District issued an order calling for the resettlement of Jews into ghettos by August 15.",immediately,bodies marked;bodily harm;dispossession;economic activity;imprisonment;Jewish police;labor;movement within settlement;murder;other;residential separation,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2529,,Babtai,,Ghetto,,8/15/41,8/15/41,2041,1941-08-15,8/15/41,,,,,,,,Lithuania Region,Ghetto,FALSE,0
